中新网9月6日电 残疾人的体育盛会北京残奥会将于当地时间6日晚8点在“鸟巢”隆重开幕，以此展开为期12天的激烈争夺。共同社消息，在开幕式上，担任日本代表团旗手的是田径选手铃木彻。,340464,
北京残奥火炬接力结束 今晚点燃主火炬,340465," (0,北京)"
中新网9月6日电 今天上午10时37分左右，随着最后一棒火炬手、原中国残联理事兼宣文部主任赵济华手持祥云火炬点燃圣火盆，北京残奥会圣火朝阳公园传递落下帷幕。之后，圣火护卫直接将火种送至国家体育场鸟巢，待开幕式时适时点燃残奥主火炬。,340465,
台前调查局长与陈水扁当庭对质(组图),340466,
中新网9月6日电 台湾当局前“调查局长”叶盛茂涉嫌隐匿陈水扁家庭海外洗钱公文案，台北检方五日上午先后传讯叶盛茂、陈水扁，并让两人当庭对质。两人依然对叶盛茂是否有交付给陈水扁有关扁家海外洗钱案情资公文各说各话。,340466,
台北大学制定杰出校友除名规定针对吴淑珍,340467,
台海网9月6日讯 陈水扁家庭岛外洗钱疑案，影响到台湾高等教育界。继台湾大学校长李嗣涔为陈水扁父子涉及洗钱案道歉后，台北大学更首开岛内大学先例，增订“杰出校友除名”规定。陈水扁夫人吴淑珍、原陈水扁当局“调查局长”叶盛茂都曾获台北大学的杰出校友称号，如今他们涉及重大司法案件，校方和校友总会开会决议，明订如果法院判决有重大违法行为、影响校誉，经“杰出校友遴选委员会”同意之后，将予以除名。,340467," (13,台湾)"
台湾将大陆游客赴台时限延长至15天,340468," (0,台湾)"
台海网9月6日讯 台湾“行政院”“陆委会”昨日邀集旅行业者先行沟通，决议将大陆游客团赴台10天上限延长为15天，以及开放两岸同步申办大陆游客赴台证件。,340468,
回良玉致信祝贺环境灾害卫星A、B发射成功,340469,
新华网北京9月6日电 2008年9月6日11时25分，我国在太原卫星发射中心用“长征二号丙”运载火箭，成功将环境与灾害监测预报小卫星星座A、B星送入太空，约51分钟后，卫星准确进入轨道。中共中央政治局委员、国务院副总理、国家减灾委员会主任回良玉致信祝贺，向各参研、参试单位和广大科技工作者、干部职工表示衷心的感谢和崇高的敬意。,340469,
我国一箭双星成功发射环境减灾A、B卫星(图),340470,
中新网太原9月6日电 (记者 孙自法) 北京时间六日上午十一时二十五分，中国在太原卫星发射中心用“长征二号丙”运载火箭，以一箭双星方式将“环境与灾害监测预报小卫星”(简称“环境减灾”)A、B卫星成功送入太空。,340470,
李源潮：干部要敬畏历史敬畏百姓敬畏人生,340471,
新华网延安9月5日电 9月5日，中国浦东、井冈山、延安干部学院举行2008年秋季开学典礼，中央组织部部长李源潮在讲话中说，当干部要有敬畏之心，一要敬畏历史，使自己的工作能经得起实践和历史的检验；二要敬畏百姓，让自己做的事情对得起养育我们的人民；三要敬畏人生，将来回首往事的时候不会感到后悔。,340471,
民进党称14日前约陈水扁说明海外账户事件,340472,
中新网9月6日电 据“中央社”报道，陈水扁被控海外洗钱疑案，民进党中央党部廉政委员会主任委员张天钦今天表示，预计九月十四日前约询陈水扁说明海外设立账户一事，九月十一日将开会讨论民进党台北市党部移送前“第一家庭”成员吴淑珍、陈致中、黄睿靓三人停权案的后续处理事宜。,340472," (47,台北市)"
胡锦涛会见伊朗总统内贾德(图),340473,
中新网北京九月六日电 (记者 孙宇挺) 中国国家主席胡锦涛六日在北京会见了伊朗总统艾哈迈迪-内贾德。,340473,
胡锦涛会见伊朗总统内贾德,340474,
新华网北京9月6日电 (记者钱彤、李诗佳)国家主席胡锦涛6日在人民大会堂会见前来出席北京残奥会开幕式的伊朗总统内贾德。,340474,
胡锦涛会见出席北京残奥会开幕式的内贾德,340475," (3,北京)"
中广网北京9月6日消息 (记者赵雪花) 国家主席胡锦涛今天(6日)下午1点30分在人民大会堂会见了前来出席北京残奥会开幕式的伊朗总统内贾德。,340475,
胡锦涛设宴欢迎出席北京残奥会贵宾,340476,
我国将出台规定加强短信广告服务管理,340477,
新华网北京9月7日电 (记者刘菊花)针对手机垃圾短信息广告扰民问题，中国工业和信息化部、国家工商行政管理总局将出台并组织实施“现阶段加强短信息广告服务管理的规定”。,340477,
斯洛伐克10米气步枪选手夺冠成残奥会首金,340478,
中新网9月7日电 在刚刚结束的北京残奥会R2女子10米气步枪立射-SH1决赛中，斯洛伐克选手韦罗妮卡·瓦多维乔娃以494.8环的总成绩摘得北京残奥会首枚金牌。,340478,
本月两岸周末包机将达144架次,340479,
本报讯（通讯员 木忠诚 记者 江跃中）随着两岸周末包机的逐渐成熟，包机的数量和密度都在不断增加。记者昨天从浦东边检站获悉，由于今年中秋节9月14日恰逢星期日，两岸中秋包机将直接纳入两岸周末包机体系，9月份两岸周末包机总数将达到144架次。,340479,
残奥会开赛首日中国军团收获13枚奖牌3枚金牌,340480,
中新社北京九月七日电 (记者 王祖敏)北京残奥会开赛首日，中国代表团以三枚金牌数暂列金牌榜第三位，但其十三枚奖牌却高居奖牌榜首位。,340480,
温家宝会见韩国总理韩升洙(图),340481,
中广网北京9月7日消息 国务院总理温家宝今天9月7日在中南海紫光阁会见来华出席北京残奥会开幕式的韩国总理韩升洙。,340481,
萨摩亚独立国成为我国公民自费旅游目的国,340482,
新华网北京9月7日电 (记者钱春弦)国家旅游局局长邵琪伟7日与萨摩亚独立国副总理米萨·特莱福尼·雷茨拉夫签署了《关于中国旅游团队赴萨摩亚独立国旅游实施方案的谅解备忘录》，这标志着萨摩亚成为中国公民自费旅游目的国。,340482,
香港举行第四届立法会选举 曾荫权呼吁踊跃投票,340483," (0,香港)"
中新社香港九月七日电 (记者 晓萍) 香港特区第四届立法会选举今日在此间举行。特区行政长官曾荫权和夫人曾鲍笑薇上午到港岛半山罗便臣道一个投票站投票，并呼吁选民踊跃投票，选出心目中的理想代表，共同建设经济蓬勃及和谐的香港。,340483," (1,香港)"
中编办：个别部委领导超员属过渡情况,340484,
对于一些国务院下辖部委在领导职数上超员的问题，中央机构编制委员会办公室(下称“中编办”)相关负责人日前表示，对个别因机构整合等原因超职数配备的，允许作为特殊情况在一定时间内过渡。,340484,
习近平会见北京残奥会美国总统代表团团长,340485,
中新社北京九月八日电 (记者 张朔)中国国家副主席习近平八日在北京钓鱼台国宾馆会见美国总统代表团团长、退伍军人事务部长皮克。习近平表示，双方应把一个健康稳定和更富活力的中美关系带向未来。,340485,
传台当局首度制定整体战略 两岸和解为一大主轴,340486,
中新网9月8日电 据台湾《联合报》报道，消息人士透露，台当局“国安会”正秘密研拟整体战略，把确保台湾生存发展的基本原则形诸文字。这是台当局首度制定这一战略，内容包含台湾、两岸与国际等方面，这份战略将指导台湾未来十数年的走向。,340486," (5,台湾)"
刑法修正案解读：工作人员配偶子女受贿可定罪,340487,
社会生活中常有这样的现象，有些国家工作人员的配偶、子女等近亲属以及其他与该国家工作人员关系密切的人，通过该国家工作人员职务上的便利，索取或者收受财物。此外，一些已离职的国家工作人员，通过其他国家工作人员的职务行为为请托人谋取不正当利益，自己从中索取或者收受财物。刑法修正案(七)草案提出以上行为可定罪。,340487,
商务部长：中国明年将成亚洲最大消费市场,340488," (3,中国) (7,亚洲)"
新华网厦门9月8日电 (记者来建强)8日，中国商务部部长陈德铭在此间举行的中日投资促进机构第15次联席会上透露，到2009年，中国将成为亚洲最大的消费市场，文化娱乐、住宅、旅游等占国内消费的比重将越来越大。,340488,
外交部就核供应国解除对印核出口限制答问,340489,
外交部发言人姜瑜就核供应国集团解除对印核出口限制答记者问,340489,
武汉市纪委累计为387名受诬告者澄清问题,340490,
本报武汉9月7日电（记者雷宇）“我们决不放过一个腐败分子，也不能让好人受冤枉。”武汉市纪委日前通报，去年以来，该市纪委在加大反腐力度的同时，也为387名受到诬告错告的同志澄清了问题。,340490," (2,武汉)"
温家宝到水立方观看残奥会比赛,340491,
中新社北京九月八日电(记者 高凯)被外界认定有望成为残奥会“菲尔普斯”的中国选手王晓福在首日失利后，今晚终于迎来自己在“水立方”的首金，而国务院总理温家宝更是面带轻松而亲切的微笑亲至梦幻场馆观战。,340491,
澳门141人因食用问题生蚝中毒,340492," (0,澳门)"
新华网澳门9月8日电 (记者张家伟)澳门特区政府卫生局疾病预防及控制中心8日表示，目前累计有141人在本地自助餐厅进食后出现食物中毒症状，其中大部分与进食“问题生蚝”有关。,340492," (1,澳门)"
王岐山：中国政府有能力控制物价过快上涨,340493,
新华网厦门9月8日电 (记者沈汝发　胡苏)中国国务院副总理王岐山8日在厦门指出，今年以来，中国经济发展遭受了严峻的挑战与考验，中国政府及时采取了一系列应对措施，使国民经济朝宏观经济调控的预期发展。,340493," (1,厦门) (23,中国)"
谢长廷姑妈到福建东山岛寻根认祖(图),340494," (3,福建) (4,东山岛)"
台海网9月8日讯 (通讯员 谢汉杰) 继上个月谢长廷托好友到福建东山考证祖籍地之后，9月5日，谢长廷的姑妈谢美珍与丈夫吴日兴等一行，在福建省台办、漳州市台办等有关部门负责人的陪同下，专程赶到东山岛康美镇铜钵村寻根认祖，成为台湾谢长廷家族第一位返回故乡认祖、拜祖的代表。,340494,
贾庆林出席朝鲜建国60周年庆祝宴会,340495," (2,朝鲜)"
新华网北京9月8日电 (记者徐松)中共中央政治局常委、全国政协主席贾庆林8日晚出席朝鲜驻华大使崔镇洙举行的朝鲜建国60周年庆祝宴会并发表讲话。,340495,
陈水扁叶盛茂说辞各异 检方可能对二人测谎,340496,
中新网9月8 日电 由于陈水扁和台当局前“调查局长”叶盛茂针对陈水扁家庭洗钱情资公文隐匿案，双方始终各说各话，使得案情难以厘清。因此，负责侦办此案的台北地检署表示不排除对两人进行测谎。,340496,
陈水扁承认南线专案项目造假,340497,
中新网9月8日电 台湾检方特侦组追查陈水扁家庭洗钱疑案，目前针对人头账户资金流向进行比对，并持续约谈相关证人；而在机要费案方面，3日陈水扁接受约谈时，已承认“南线专案项目”是造假。,340497,
香港立法会选举投票结束 产生60名议员,340498,
新华网快讯：香港特区选举管理委员会8日上午8时50分许宣布，香港特区第四届立法会选举投票结束，60名立法会议员全部产生。,340498," (16,香港)"
香港立法会选举结果揭晓 地方选区30人当选,340499,
人民网9月8日电 据香港《文汇报》报道，2008年香港立法会选举昨天举行。根据已公布的选举计票结果，地方选区中当选的情况为：,340499," (5,香港)"
香港第4届立法会60名议员名单,340500," (0,香港)"
中新网9月8日电 香港特区第四届立法会选举结果已于今天早晨揭晓，地方选区30名议员和功能界别30名议员全部选出。香港特别行政区第四届立法会已经顺利组成。名单如下：,340500," (31,香港)"
香港第四届立法会选举产生60名议员,340501,
新华网香港9月8日电(记者 陈思武)香港特别行政区第四届立法会选举的投票结果8日上午8时50分许正式揭晓，60名候选人成功当选新一届立法会议员。新一届立法会将从今年10月1日起的4年任期内行使香港基本法赋予的职权。,340501," (1,香港)"
中德两国国防部长举行会谈,340502,
新华网柏林9月8日电 (记者时翔 王?) 中国国务委员兼国防部长梁光烈8日在柏林与德国国防部长弗朗茨·约瑟夫·容举行会谈。,340502,
印度重申不允许在印藏人利用印领土反华,340503," (0,印度)"
新华网新德里9月8日电 (记者 周?) 印度总理辛格8日在新德里会见了中国外交部长杨洁篪。,340503,
台当局将讨论开放大陆人才入岛就业议题,340504,
中新网9月9日电 台湾当局“国科会”8日召开跨“部会”会议，通过将延揽大陆科技与产业人才列入明年1月召开的第八次全台科技会议议题。在两岸科技与产业人才流通严重失衡之下，“国科会”副主委陈正宏坦承，届时将针对承认大陆学历及开放人陆人士来台就业等敏感议题进行实质讨论。,340504,
台当局计划今年双十节庆不搞阅兵式,340505,
中新网9月9日电 今年台湾“双十节庆”是国民党重新主政后的头一次庆祝。节庆筹备会昨天敲定今年的庆祝大会不会有阅兵仪式，也可能不会出现马英九带领民众高喊口号的场面。,340505," (5,台湾)"
台湾医院电梯从22楼坠落21人受伤(图),340506," (0,台湾)"
人民网9月9日电 据台湾《苹果日报》报道，台湾中国医药大学附设医院医疗大楼昨发生电梯失速坠落意外，二十一名医师搭乘的电梯自二十楼坠落至地下四楼(医院无四楼，约一百二十公尺高)，造成两名医师腿部骨折，十九名医师轻伤。一名受伤医师表示，落地过程约十秒，感觉像“自由落体”；院方表示，经初步调查排除缆绳断裂造成，但确切原因仍待进一步调查。,340506,
台湾宜兰外海发生6.1级地震,340507," (0,台湾)"
中新网9月9日电 据台湾“气象局”表示，台湾地区今天下午15时43分发生里氏6.1级地震，震中位于宜兰苏澳地震站以东85.8公里处，地震波穿越了台湾岛中央山脉，目前尚无灾情传出。,340507,
国土部：09年起非农建设占用耕地实行先补后占,340508,
中新网9月9日电 据国土资源部网站消息，国土资源部今日发布关于进一步加强土地整理复垦开发工作的通知指出，从2009年起，除国家重大工程可以暂缓外，非农建设占用耕地全面实行“先补后占”。因自然灾害损毁的耕地，一般要在一年内恢复利用，保证耕地总量不减少。,340508,
国家核电董事长称三代核电站选址内陆不动摇,340509,
据新华社电 针对社会广泛关注的内陆核电发展问题，国家核电技术公司负责人在接受新华社记者采访时明确表示：“国家核电”将坚持既定目标不动摇，把建成内陆核电站作为真正消化吸收三代核电AP1000技术的标志之一。,340509,
巴基斯坦新总统扎尔达里将于17日访华,340510,
本报驻巴基斯坦特约记者 林湘萌,340510,
张德江会见德国总理默克尔,340511,
新华网柏林9月8日电 (记者胡小兵 吴黎明) 中国国务院副总理张德江8日在柏林会见了德国总理默克尔。,340511,
施明德到马英九办公室要求谈反贪腐议题,340512,
中新网9月9日电 前民进党主席施明德9日计划与马英九会面谈反贪腐议题，在未获回应后，与倒扁总部骨干范可钦等人步行前往并进入了马英九办公室；马英九办公室由秘书长詹春柏出面接待。,340512,
杨洁篪就中印关系演讲 提出推动双边关系五建议,340513,
中新网9月9日电 据中国外交部网站消息，9月9日，中国外交部长杨洁篪在新德里印度世界事务委员会和印度中国问题研究所共同举办的演讲会上就中印关系发表了题为“和平友好、互利合作、共同发展”的演讲。以下是全文：,340513,
杨洁篪：中印两国是合作伙伴不是竞争对手,340514,
中新网9月9日电 据中国外交部网站消息，9月9日，中国外交部长杨洁篪在新德里印度世界事务委员会和印度中国问题研究所共同举办的演讲会上就中印关系发表了题为“和平友好、互利合作、共同发展”的演讲。,340514,
温家宝邀请8位教师到中南海作客,340515," (6,中南海)"
中广网北京9月9日消息 (记者张华杰)教师节即将来临之际，国务院总理温家宝今天(9月9日)邀请来自不同领域的8位教师到中南海作客。,340515," (1,北京) (31,中南海)"
贾庆林会见罗马尼亚前总统,340516,
新华网北京9月9日电 (记者熊争艳)全国政协主席贾庆林9日在人民大会堂会见了应中国人民外交学会邀请来华访问的罗马尼亚前总统、社民党名誉主席伊利埃斯库。,340516,
陈水扁家族在新加坡密帐月底将曝光,340517," (3,新加坡)"
人民网9月9日电 陈水扁家族在新加坡的密帐，月底就将解密曝光。新加坡检方已经代台湾正式向法院提出声请，清查扁家帐户的资金来源。,340517," (7,新加坡) (21,台湾)"
陈水扁被控诽谤案一审宣判无罪,340518,
中新网9月9日电 前台湾海军中将雷学明控告陈水扁诽谤一案，台北法院今天(9日)上午做出一审宣判，包括陈水扁和“立委”徐国勇、赖清德等被告都获判无罪。雷学明对此判决不服，表示要上诉到底。,340518,
香港外汇储备达1581亿美元居全球第9位,340519," (0,香港)"
中新网9月9日电 据香港大公报报道，香港金融管理局8日公布，8月底官方外汇储备资产共1581亿美元，较7月底多4亿美元，外汇储备额在全球排行第九位。,340519," (5,香港)"
习近平会见瑞典王储维多利亚公主,340520," (2,瑞典)"
国际在线消息(记者 蔡靖?)：中国国家副主席习近平10日在北京会见了前来观看北京残奥会比赛的瑞典王储维多利亚公主。,340520," (9,中国) (15,北京) (24,瑞典)"
全国政协与电监会将联合摸底长江水电布局,340521," (7,长江)"
9月9日，全国政协委员会人口资源环境委员会副主任、原国家电监会副主席邵秉仁在“中国环境产业国际投融资论坛”上透露，全国政协常委会将开展一项针对长江上游水电站建设情况的调研，调研结果将上报国务院，供决策部门参考。,340521," (37,长江)"
台当局安全系统称两岸情势稳定动武可能性不大,340522," (4,两) (5,岸)"
中新网9月10日电 据台湾《联合晚报》报道，台湾当局“国安”系统对情资进行分析认为，目前两岸情势稳定，动武可能性不大。,340522," (5,台湾) (25,两) (26,岸)"
台湾319枪击案凶手妻女要求重启调查,340523," (0,台湾)"
中新网9月10日电 3?19枪击案已结案，项目小组认定的凶手陈义雄的妻女10日在台南市召开记者会，哭诉台湾新当局应重启调查，还陈义雄一个公道及清白。,340523," (25,台湾)"
台湾媒体称陈水扁全家计划迁离台湾,340524," (0,台湾)"
环球时报驻台北特约撰稿人周先报道：“扁密账”的雪球越滚越大，台湾东森新闻10日报道，陈水扁家人早在今年初就有计划要举家迁离台湾，其中陈水扁女儿陈幸妤更是为了赴美做足准备，不但积极补习准备考托福，更让3个儿子提早开始适应英语生活。,340524," (38,台湾) (48,美)"
商务部拟推新规引导外企履行社会责任,340525,
《外商投资企业履行企业社会责任指引(草案)》(下称《指引》)9日在厦门向部分跨国企业、研究机构和学者公布。《指引》为外企在中国履行社会责任设立了底线标准，包括但不限于26项中国法律法规和19项国际公约。,340525," (23,厦门) (41,中国)"
国台办818名台湾居民通过司考资格审查(实录),340526,
9月10日上午十时，国台办举行例行新闻发布会。新闻发言人李维一回答了记者提问。以下为发布会实录。,340526,
国台办两岸关系前景比以往任何时候都光明,340527,
中新网9月10日电 在10日国台办例行记者会上，新闻发言人李维一就两岸关系今后发展问题指出，当前两岸交流合作正处在一个新的历史起点上，两岸关系发展的前景也比以往任何时候都更为光明。,340527," (38,两) (39,岸)"
国台办希望尽快恢复央视4台在台湾播出,340528," (8,台湾)"
中新网9月10日电 国台办新闻发言人李维一今日指出，大陆一贯对促进两岸新闻交流持积极的立场，并希望两岸有关方面本着互利互惠的精神，尽快恢复中央电视台4频道在台湾有线电视播出。,340528," (44,台湾)"
国台办称将遵循一中原则处理台湾反洗钱案,340529," (8,台湾)"
中新网9月10日电 国台办新闻发言人李维一10日就台当局前领导人洗钱案以及大陆是否提供协助台方调查一事指出，大陆高度重视反洗钱案，会在“一个中国”原则的基础上处理相关问题。,340529," (39,中国)"
国台办：818名台湾居民将参加国家司法考试,340530," (4,台湾)"
中新网9月10日电 国台办新闻发言人李维一10日指出，统计显示，共有818名台湾居民通过了资格审核参加国家司法考试。,340530,
安委会学校组织学生集体出行须报教育部门审批,340531,
新华网北京9月10日电（向青 杜宇）据中国国家安委会办公室介绍，今后凡学校组织开展的学生集体出行活动，必须报上级教育行政部门审批。,340531," (1,北京)"
审计署：审计涵盖救灾款物接收和发放渠道,340532,
新华网北京9月10日专电 9月10日15时，审计署副审计长余效明接受中国政府网专访，就“加强救灾款物发放审计，提高救灾款物使用效率”与网友在线交流。,340532," (1,北京) (14,中国)"
温家宝主持审议医改方案 再次公开征求意见,340533,
新华网北京9月10日电 国务院总理温家宝10日主持召开国务院常务会议，审议《关于深化医药卫生体制改革的意见》，决定再次向社会公开征求意见。,340533," (1,北京)"
绿营讥讽马英九心中只有大陆,340534,
环球时报驻台北特约撰稿人韦博报道，今年台湾“双十国庆”是国民党重新上台后的头一个“国庆”日，不少蓝营“立委”认为应该要马英九带领民众高喊“中华民国万岁”的口号，台湾《中国时报》9日消息称，国民党“立委”林郁方表示，泛蓝支持者对于这次“国庆”是有期待的，希望筹备单位再与马英九讨论恢复“中华民国万岁”的口号。,340534," (10,台湾)"
范徐丽泰称香港立法会新时代已来临,340535," (3,香港)"
中新网9月10日电 据香港大公报报道，香港立法会选举尘埃落定，新一届立法会将在10月1日诞生。仍未卸任的立法会主席范徐丽泰表示，选举结果出乎意料，但相信随着众多资深议员的离任，以及多达17名新人的当选，立法会“新时代”已经来临，旧有的议会文化也将发生剧变。,340535," (5,香港)"
8月全国共报告82起突发公共卫生事件34人死亡,340536,
中新网9月11日电 据卫生部网站消息，卫生部今日公布了8月全国突发公共卫生事件信息。 8月，卫生部共收到全国(未含港澳台)22个省(自治区、直辖市)通过突发公共卫生事件报告管理信息系统报告突发公共卫生事件82起，报告病例1551人，死亡34人。,340536,
中央财政明确六大政策扶持中小企业发展,340537,
新华网北京9月11日电（记者韩洁 罗沙）中国财政部11日表示，为帮助解决中小企业发展中面临的困难和问题，中央财政今年以来明确了六大政策，安排中小企业专项资金35．1亿元，有力支持中小企业健康发展。,340537," (1,北京)"
人保部：汶川地震后四川有将近80万人失业,340538," (5,四川)"
随着抗震救灾工作进入灾后恢复重建阶段，灾区就业工作越来越受到网友关注。为介绍我国为推进实施地震灾区就业援助行动采取的政策措施及取得的成效，2008年9月11日15时，人力资源社会保障部副部长张小建接受中国政府网专访，就“推行就业援助政策，促进灾区就业工作”与网友在线交流。,340538," (54,中国)"
人保部：汶川大地震后四川有将近80万人失业,340539," (5,四川)"
中新网9月11日电 人力资源和社会保障部副部长张小建今日表示，汶川大地震发生后，四川受灾最严重，将近80万人失业。,340539," (20,四川)"
农业部紧急部署防御台风森拉克,340540,
新华网北京9月11日电（记者董峻）当前正值农业和渔业生产的关键时期，今年第13号强台风“森拉克”带来的大风和强降雨可能给农（渔）业生产造成严重影响和危害。中国农业部11日发出紧急通知，要求苏、浙、皖、闽等地农业部门确保广大农（渔）民生命财产安全，最大限度地降低灾害损失。,340540," (1,北京) (46,中国)"
台湾新党主席郁慕明因被曝在上海有豪宅辞职,340541," (6,上海)"
环球时报驻台北特约撰稿人韦博报道，被媒体指在上海拥有两处豪宅的新党主席郁慕明，10日下午亲自出面澄清。他说，两处豪宅是自己的资产，是贷款购买。他又说，他作为上海的望族后代，有责任重振门风。他表示，他暂时辞去去党主席职务，等候党内调查。,340541," (12,上海)"
商务部要求外资企业推行社会责任,340542,
新华网厦门9月11日电（记者来建强 姬少亭）在于厦门举行的第12届中国国际投洽会期间，中国商务部以征求意见的形式发布了《外资投资企业履行社会责任指导性意见》（简称《指导意见》）。这意味着，中国要求外资企业推行社会责任有望进入法规层面。,340542," (1,厦门) (52,中国)"
国资委追究央企资产损失责任 实施细则正在起草,340543,
本报记者从国务院国资委处获悉，近日国资委发布了《中央企业资产损失责任追究暂行办法》(以下简称《暂行办法》)，目的是完善中央企业资产管理责任制度，规范企业资产损失责任追究行为，有效落实国有资产经营责任。,340543,
央行围堵840亿元地下钱庄实录,340544,
“自去年9月开展打击地下钱庄专项行动至今年8月，央行会同公关机关及外管局共破获40余起地下钱庄案件，涉案金额840亿。”央行反洗钱局局长唐旭9月9日接受本报记者采访时表示。,340544,
张德江：中欧全面战略伙伴关系日趋成熟,340545," (2,中欧)"
新华网德国汉堡9月10日电 中国国务院副总理张德江10日出席在德国汉堡举行的中欧论坛第三次会议开幕式并发表主旨演讲。,340545," (1,德国) (2,汉堡)"
据称许惠佑将出任台“驻俄罗斯代表”,340546," (7,俄罗斯)"
人民网9月11日电 消息人士指出，马英九将任命台前“国安局长”许惠佑出任“驻俄罗斯代表”；马当局已于一个月前当面告知许惠佑此讯息，近来关于许惠佑与陈水扁、前“调查局长”叶盛茂的传闻，并未改变马英九初衷。,340546," (20,俄罗斯)"
李肇星称重庆建设森林城市符合时代潮流,340547,
中广网重庆9月11日消息 (记者刘湛) 重庆海外联谊会二届一次理事大会和海联2008财富(重庆)峰会昨天在重庆举行，200余名政商界精英云集山城。原外交部部长、全国人大外事委员会主任委员李肇星出席大会并发言。,340547," (1,重庆)"
民政部成立社会福利和慈善事业促进司,340548,
新华网北京9月11日电（记者李菲）日前，以福利彩票、慈善和社会捐助、老年人和残疾人福利以及儿童福利四方面工作为主要业务的民政部社会福利和慈善事业促进司正式成立，原民政部救灾救济司司长王振耀出任该司司长。,340548," (1,北京)"
胡锦涛在河南看望学校师生 为学生擦汗(图),340549," (2,河南)"
新华网郑州9月10日电（新华社记者 孙承斌）第24个教师节来临之际，正在河南考察工作的中共中央总书记、国家主席、中央军委主席胡锦涛，在河南省委书记徐光春和代省长郭庚茂等陪同下，专程来到一所特殊教育学校和一所农村中学看望师生。胡锦涛代表党中央，向全国广大教师致以节日的问候和崇高的敬意。,340549," (1,郑州) (17,河南)"
马英九视察东沙 令台军备战增两岸谈判筹码,340550," (2,东沙)"
人民网9月11日电 马英九10日前往屏东大汉山雷达站和东沙岛慰劳驻军。马英九向台军官兵讲话时声称，新当局推动优化两岸关系，但绝不会在“国防”建军备战上有任何松懈；“这样和对岸如果有一天要协商和平协议时，才有足够的筹码；如果‘国军’不堪一击，这种协商是没有用的，等于是投降”。,340550," (12,东沙)"
马英九重申从未放弃633施政目标,340551,
中新网9月11日电 马英九今天表示，尽管经济情况不好，但有关培元固本、使经济体质变好的工作，例如松绑、解禁，尽量自由化，让企业有更自由的环境可以经营，一定要推动。他进行信心喊话，重申“六三三”政见目标“原来预定在什么时候完成，我们还会继续努力朝这个目标。”,340551,
383人符合2008央企高管招聘条件,340552,
新华网北京9月12日电 据中央组织部、国务院国资委公开招聘工作领导小组办公室有关人士介绍，为期30天的中组部、国资委2008年公开招聘16名中央企业高级经营管理者报名工作近日已圆满结束。此次招聘共2745人报名应聘，应聘人数比2007年增加了一倍多，应聘人员数量、质量实现了新突破。,340552," (1,北京)"
TVBS电视台在陈水扁任内曾三次面临关台危机,340553,
人民网9月12日电 陈水扁11日回到故乡台南县“取暖”，或许是乡亲的热情让陈水扁过于感动，在接受电台专访时脱口而出表示，自己非常遗憾当年没有把TVBS关掉。陈水扁这句话恐怕是肺腑之言，因为在他8年任内，TVBS就面临三次关台危机，如今扁家涉入洗钱丑闻，几乎每天都面临T台名嘴和新闻的双重批判，他当然会觉得非常可惜。,340553," (8,台南县)"
中共九常委与残奥贵宾一同欣赏残疾人演出(图),340554,
中新社北京九月十一日电 (记者 齐彬)看不见乐谱的盲人演奏绝妙的音乐；听不见节拍的聋人随着音乐翩翩起舞；行动不便的肢残人做出撼人肺腑的艺术造型……,340554,
中国气象局就超强台风森拉克启动Ⅲ级响应,340555,
中新社北京九月十二日电(记者 阮煜琳)今年西北太平洋的第一个超强台风“森拉克”来势汹汹，目前正加快脚步向台湾省东部沿海迫近，并于明天下午到后天凌晨登陆或擦过台湾，逐渐向浙闽沿海靠近。由于恰逢天文大潮期和移动路径复杂，中央气象台正密切关注行踪莫测的“森拉克”走向。中国气象局今天上午宣布立即启动台风Ⅲ级应急响应。【点击查询72小时天气情况】,340555,"(27,台湾省) (42,台湾)"
人力资源保障部：缴费型社保将成社保核心制度,340556,
本报讯 (记者赵鹏)昨天，人力资源保障部网站透露，胡晓义副部长在“新型农村社会养老保险制度建设研讨会”上表示，我国将把缴费型的社会保险作为社保体系的核心制度，而不能建立“从摇篮到坟墓”的高福利制度。,340556,
卫生部要求做好患肾结石婴儿治疗工作,340557,
各省、自治区、直辖市卫生厅局，新疆生产建设兵团卫生局：,340557,
台湾旅游业者拟组团到大陆促销,340558,
中新网9月12日电 台湾“观光局”表示，有鉴于到台的大陆观光客人数不如预期，将从十月份起前往大陆举办说明会，强力促销，并且利用十一月份台北两岸旅展的机会，邀请大陆33家组团社再度到台，重新包装五到七天的旅游产品，降低价格，争取更多大陆客到台。,340558,
国务院修改发布外商投资电信企业管理规定,340559,
新华社北京9月12日电,340559,
国务院出台促进宁夏经济社会发展31条意见,340560,
中新网9月12日电 据中国政府网消息，国务院日前出台关于进一步促进宁夏经济社会发展的若干意见。意见提出了促进宁夏经济社会发展的总体要求，并提出全面推进节水型社会建设、切实解决中南部地区的贫困问题、促进农业稳定发展、加快发展综合交通运输体系和现代服务业、推进生态建设和环境保护等九大方面共31条意见。,340560," (28,宁夏)"
国家防总部署防御第13号超强台风,340561,
新华网北京9月12日电（记者姚润丰）针对严峻的台风防御形势，国家防汛抗旱总指挥部两次发出通知，要求有关地区高度重视防御工作，密切关注台风走向，强化预报和预警，及时启动应急预案，切实做好出海船只回港避风、海上作业人员和危险地带人员转移等各项防御工作。,340561,"(54,港)"
国资委招央企高管报名踊跃 部分职位300人竞争,340562,
